spot	Activated neural stem cell	Astrocyte	Basket cell	Bergmann glial cell	CCK basket cell	Cajal-Retzius cell	Chandelier cell	Dorsal otocyst	Early intermediate precursor cell	Early neuroblast	Endothelial cell	Ependymal cell	Immature olfactory sensory neuron	Interneuron-selective cell	Late activated neural stem cell	Late neuroblast	Long-projecting GABAergic cell	Macrophage	Martinotti cell	Mature olfactory sensory neuron	Microglial cell	Mural cell	Neural stem cell	Neuroblast	Neuron	O cell	Olfactory ensheathing glia	Olfactory sensory neuron	Oligodendrocyte	Oligodendrocyte precursor cell	Precursor cell	Progenitor cell	Quiescent neural stem cell	Smooth muscle cell	Type I spiral ganglion neuron	Type IA spiral ganglion neuron	Type IB spiral ganglion neuron	Type IC spiral ganglion neuron	Type II spiral ganglion neuron	Ventral otocyst
36x24	0.023883991	0.10504215	0.0031898983	0.033643674	0.003344179	0.02518499	0.01535276	0.007135068	0.0072465464	0.0039554997	0.003333903	0.004653272	0.07311697	0.0048802723	0.0026970103	0.0040093884	0.006187605	0.0017955631	0.0054041343	0.0051957094	0.0042374125	0.00676363	0.11674241	0.0035539577	0.0038161306	0.009397228	0.009448462	0.03964445	0.0066444543	0.015059459	0.0055595296	0.0052886945	0.05507972	0.0070070717	0.019151872	0.004169104	0.23848452	0.040032662	0.006570895	0.06409572
14x30	0.09351323	0.008713669	0.005673312	0.029343555	0.041046955	0.016912589	0.036425598	0.009994108	0.008983208	0.01569813	0.0069592176	0.009999345	0.00678552	0.006622541	0.032391716	0.005157809	0.01349947	0.003972169	0.009254135	0.006535094	0.01149494	0.00857984	0.03740401	0.005162316	0.01084844	0.1592387	0.033372074	0.009347555	0.13698609	0.12062404	0.004358694	0.0062538297	0.056248788	0.0043995176	0.0029474813	0.0059722597	0.007849382	0.0017559323	0.003966052	0.005708738
15x39	0.06325045	0.015713377	0.007796679	0.04222425	0.054433126	0.009286424	0.006307024	0.0070959097	0.00915552	0.019616839	0.012721715	0.0349128	0.009035982	0.011229089	0.0067533525	0.010229807	0.0056407093	0.06886031	0.020314604	0.03562456	0.1304865	0.0054716375	0.0830162	0.03843985	0.01920713	0.0372608	0.009418779	0.012370321	0.018434897	0.024590341	0.0071681933	0.021749776	0.01795834	0.007927945	0.0065946435	0.041155584	0.009559894	0.004842784	0.028231645	0.02591223
40x96	0.0047206627	0.001039116	0.007913954	0.00311913	0.0035378635	0.095759645	0.005758229	0.0056122057	0.11522117	0.005755837	0.012809338	0.002816105	0.10070694	0.037317548	0.014398523	0.0128535135	0.13216454	0.00384193	0.0042285183	0.012039597	0.005769128	0.014443443	0.0029754625	0.050472654	0.1237711	0.003948441	0.0052144052	0.003916565	0.0031174964	0.0041348985	0.029036798	0.020260535	0.0027752302	0.0028810408	0.027233098	0.002952219	0.009412449	0.0735805	0.026734915	0.0057553127
8x70	0.005432553	0.005369746	0.010909609	0.004819984	0.031333	0.171174	0.07077208	0.0106380945	0.010164786	0.06859033	0.018165786	0.008056039	0.0047134818	0.011543526	0.0029967455	0.0059427945	0.019031897	0.015756935	0.062221676	0.0036538914	0.016171532	0.023334315	0.010301325	0.016148526	0.03941051	0.0050260816	0.0029201326	0.028896736	0.0042733345	0.000908319	0.013058121	0.0049747545	0.0057057207	0.0581709	0.08069844	0.0070989546	0.012689579	0.09769985	0.022747736	0.008478201
24x70	0.084414765	0.040142	0.053536996	0.008603545	0.009688926	0.0028554092	0.007617825	0.0074039614	0.007046301	0.0057940525	0.0060835034	0.009484304	0.0023626385	0.03597175	0.13992257	0.008409965	0.08225756	0.00465106	0.00863894	0.096322015	0.012702641	0.004584687	0.011193861	0.013711455	0.005273818	0.06335702	0.00685584	0.009834216	0.064152084	0.03023018	0.00896331	0.011704207	0.020063328	0.005060898	0.01931987	0.017223483	0.024251979	0.038978703	0.005157067	0.0061732875
46x92	0.0025655995	0.0025338398	0.004177576	0.0016421983	0.0056651626	0.0026941232	0.0047281464	0.005632712	0.0037366762	0.004633765	0.002011669	0.0043641655	0.045041557	0.11757374	0.005563024	0.0047758236	0.44471866	0.0034872491	0.038804393	0.0024780687	0.0025782143	0.0011115728	0.003792421	0.042262413	0.10023194	0.02183871	0.0032131562	0.0051730424	0.009969883	0.004411299	0.004145067	0.004911133	0.0014576637	0.001262592	0.023784254	0.0045591546	0.0030621665	0.02832152	0.025313685	0.001772001
12x64	0.0401394	0.0041868105	0.12754335	0.0042361966	0.00921325	0.11328118	0.109605275	0.0071339738	0.005255246	0.028686028	0.009013032	0.016280962	0.005512751	0.010370001	0.0014261486	0.005926457	0.0023435927	0.008308944	0.0147916535	0.008712115	0.0039028472	0.015349454	0.00550733	0.11478093	0.109693944	0.0070879646	0.002551559	0.006156181	0.0046055997	0.0074604056	0.00863292	0.0138468975	0.004975657	0.0034513816	0.09471148	0.017941732	0.014868394	0.02100523	0.0017643255	0.009739427
62x82	0.0047435686	0.0058860476	0.033703543	0.002604719	0.06110753	0.010754623	0.0074910987	0.03614017	0.11992956	0.03433966	0.0058078677	0.045301124	0.014548215	0.023431938	0.027643288	0.008760635	0.024001257	0.009041809	0.019562772	0.011487252	0.0094965715	0.005417519	0.008963764	0.13890815	0.045503806	0.008539376	0.004598148	0.00465378	0.0046371585	0.005154214	0.12548833	0.011607867	0.0071507837	0.011814707	0.008757934	0.013466064	0.014366018	0.018737484	0.022771094	0.02368059
54x68	0.0069951196	0.0044601276	0.07162655	0.0058827014	0.009280677	0.00501946	0.031627297	0.004689552	0.010351127	0.03212911	0.12849076	0.016140928	0.07802878	0.012734139	0.021713551	0.00791049	0.0858592	0.0052180244	0.06892297	0.0034106195	0.0048136683	0.012458265	0.016782839	0.011589874	0.048586465	0.00486904	0.024118885	0.008701945	0.004194842	0.009845868	0.00895614	0.021574534	0.004072156	0.020441655	0.010834427	0.040889654	0.019695355	0.040033504	0.06388892	0.013160719
16x92	0.004533537	0.0037031712	0.024443518	0.0041042375	0.0022751696	0.032911435	0.0065061017	0.015460517	0.21115369	0.0035025945	0.0045575593	0.0064123953	0.0074505922	0.011155285	0.0037136076	0.042872436	0.022941625	0.057763852	0.04323518	0.002400251	0.028662922	0.005477147	0.0077532614	0.019046623	0.047690522	0.005433862	0.009171452	0.006352204	0.009440018	0.0029349485	0.24857281	0.01329784	0.0041054115	0.011725869	0.013160271	0.00869119	0.0059165023	0.012027061	0.022538528	0.0069047986
53x73	0.005860288	0.004880619	0.027448295	0.0038006823	0.044108495	0.007671388	0.010739965	0.013691469	0.31913608	0.013318825	0.05563816	0.009272956	0.019376926	0.019845258	0.019041248	0.007109611	0.06615229	0.0063668704	0.006787937	0.004642466	0.008686288	0.014283461	0.0047752587	0.010770057	0.0948898	0.010596053	0.007388066	0.063807875	0.008594738	0.0072195004	0.0053054024	0.0067370175	0.0032172897	0.010464859	0.008873013	0.015855346	0.004989622	0.02417305	0.018019779	0.006463706
15x53	0.093218826	0.008365562	0.005298265	0.009207217	0.018958889	0.010634248	0.0025663842	0.036556244	0.06813882	0.0058111404	0.007251744	0.0158109	0.0064773127	0.0050669033	0.025317496	0.0053120945	0.0036693104	0.020468015	0.013431852	0.021223273	0.04468904	0.0067135086	0.0667925	0.0062161493	0.004107814	0.09296186	0.037440006	0.0034942687	0.080431595	0.020720562	0.008997359	0.14834188	0.014523675	0.009501477	0.0047460706	0.016012253	0.0057938723	0.0030609283	0.005250902	0.0374198
24x76	0.24305774	0.01638362	0.006612954	0.0115249045	0.0053495145	0.027885018	0.0042541604	0.0035297	0.008042053	0.005561172	0.009070362	0.035640664	0.058987502	0.009551329	0.018589154	0.0043744193	0.008116171	0.031724025	0.010558891	0.0058703087	0.07188311	0.0066571576	0.046439026	0.007944938	0.010622767	0.07843504	0.02653579	0.017082779	0.06673647	0.01959193	0.00929917	0.005759769	0.062031996	0.0061096605	0.0022715875	0.011650463	0.0032677718	0.0024520152	0.0108385105	0.00970637
8x22	0.011032778	0.056662053	0.14009847	0.016951518	0.007885942	0.007040367	0.004695231	0.0024007403	0.1484932	0.019968538	0.006000331	0.013789533	0.0075145666	0.011050663	0.006940693	0.01885569	0.0040016277	0.026870484	0.01170212	0.008204255	0.05598571	0.0071557304	0.041736495	0.01086666	0.012382363	0.025089169	0.0054753865	0.008922253	0.017606555	0.006960088	0.008125828	0.021544846	0.04882575	0.010403475	0.051062416	0.024415536	0.016728984	0.02351934	0.006743385	0.066291295
67x53	0.036383167	0.039961528	0.0078388695	0.016956484	0.016380968	0.012126198	0.005236327	0.01063708	0.0055453014	0.067283355	0.019754801	0.022581575	0.0050401622	0.0037861243	0.0049684662	0.0105815735	0.0052177883	0.015547007	0.0073736217	0.003456187	0.020649908	0.17479745	0.098513745	0.008140818	0.0019197358	0.0058366894	0.043859	0.0039662686	0.006871898	0.006528163	0.0041910307	0.060224097	0.037415102	0.14895834	0.0022295292	0.0021281745	0.0067355586	0.008846383	0.02009769	0.021433916
23x65	0.0023697102	0.0026217233	0.072961666	0.0036140382	0.0018771067	0.08507533	0.0023626664	0.04231203	0.00785603	0.0026246165	0.0026926212	0.0018693437	0.004801032	0.09345988	0.005580203	0.007381893	0.005365417	0.0012250567	0.0045091547	0.017667565	0.0047862297	0.0012934403	0.0034238098	0.03545111	0.07930198	0.0033260155	0.0006728004	0.007666875	0.0035797853	0.0009782959	0.024087168	0.0068513374	0.004303671	0.0016568773	0.20098548	0.18990253	0.025020238	0.020430962	0.00090308144	0.01715127
54x94	0.007876908	0.0031649808	0.0029736967	0.0034323349	0.008272024	0.00806828	0.0028948993	0.009722182	0.025473822	0.0095984135	0.24607173	0.012105339	0.0075064595	0.011407014	0.028311556	0.0054343175	0.06635141	0.0056822216	0.041553333	0.004232461	0.0044821794	0.031010058	0.005664709	0.009905933	0.03679187	0.0075654853	0.010958649	0.008622179	0.0062309406	0.0062455297	0.010489695	0.1888874	0.013949557	0.06883869	0.011098329	0.008650157	0.010761707	0.018816171	0.022480076	0.008417293
50x92	0.0039093457	0.002969638	0.012463387	0.0036362035	0.08405453	0.031727564	0.008854744	0.0067263823	0.009462612	0.016552424	0.0228223	0.008067995	0.073228255	0.026583677	0.009747841	0.018292436	0.13119581	0.011863241	0.03488019	0.0028862294	0.009596063	0.013109066	0.023068191	0.05822313	0.09490475	0.016452538	0.008142277	0.02718958	0.010425208	0.015974898	0.06382588	0.0067056287	0.006588221	0.015002023	0.012259048	0.010387101	0.01377296	0.048866756	0.019953739	0.0056281253
47x39	0.005270201	0.023114754	0.02730647	0.016058207	0.016148558	0.058664106	0.14513353	0.048150904	0.008766678	0.0056413286	0.0033029802	0.0011612921	0.003964909	0.0037203382	0.004066619	0.049050197	0.0009715704	0.0043709227	0.0030379535	0.0041586617	0.00887687	0.009559956	0.004925125	0.004384665	0.0052500125	0.074198194	0.007597899	0.007939685	0.08364916	0.02763344	0.00658526	0.21533722	0.006285458	0.013676269	0.037277214	0.019582737	0.020746358	0.004100768	0.004945216	0.005388394
48x42	0.022885172	0.0501814	0.007893088	0.032582667	0.011194427	0.014674615	0.020714946	0.021632161	0.01170902	0.007923142	0.0632397	0.0131312255	0.012768266	0.0064876946	0.010624841	0.008215269	0.006009782	0.039292168	0.0071106455	0.0049614427	0.02471674	0.08183872	0.014393634	0.0072622397	0.006407743	0.11044461	0.016410088	0.014432754	0.09679467	0.011725579	0.0123910215	0.010082165	0.038583446	0.1287574	0.007173381	0.008064202	0.015102298	0.0022723984	0.01117981	0.008735423
24x40	0.0054011447	0.0045151585	0.043785393	0.0014391368	0.003930736	0.008719014	0.0110941995	0.004514166	0.08214357	0.007716865	0.002682763	0.0022507163	0.0032437295	0.029941937	0.0045352257	0.030544305	0.0020716602	0.0034650515	0.008981666	0.0010574202	0.0038798596	0.006022362	0.013775468	0.015340713	0.005872742	0.0032941618	0.0021770298	0.0063031223	0.0028718356	0.0025944689	0.4992402	0.0412048	0.0023529686	0.0015994641	0.014031352	0.011352158	0.0017507038	0.024588194	0.009429806	0.07028476
9x83	0.00823578	0.04771987	0.028278317	0.010297369	0.12396138	0.0047829077	0.014259808	0.15995358	0.007763716	0.008531553	0.0033702606	0.012586059	0.0062086554	0.07795167	0.007947653	0.0050515416	0.019912273	0.0082514305	0.026935667	0.004664689	0.052517336	0.004207597	0.020569544	0.010549573	0.0649889	0.004747707	0.010100667	0.011113543	0.006036668	0.0046174168	0.011151573	0.0067152516	0.07521492	0.010773436	0.016169354	0.005671229	0.022616763	0.048026357	0.024322394	0.0032256246
36x74	0.30994418	0.0023819697	0.006094313	0.0017420499	0.0042342553	0.0010370202	0.0011411428	0.0025004668	0.0034890573	0.0033679786	0.0132015385	0.09996015	0.0022086268	0.0022757272	0.026928287	0.0020776463	0.007985606	0.026613522	0.0015245739	0.0017703676	0.2709037	0.031179786	0.00404736	0.0014727465	0.002037353	0.0048058135	0.03036089	0.0015298012	0.00671943	0.0026786595	0.002986786	0.0029779747	0.004133054	0.030611698	0.0024321706	0.0014102089	0.010573183	0.0013223381	0.0046793744	0.06265918
4x48	0.0038458763	0.0034414527	0.006980531	0.0019428824	0.0043522352	0.021031916	0.012174052	0.011242215	0.005984249	0.2106384	0.014287952	0.008223091	0.004214699	0.013202112	0.1693613	0.008409611	0.016241373	0.017460814	0.018027093	0.008741066	0.012230717	0.011460676	0.0055614146	0.06918401	0.043163728	0.00546869	0.002803727	0.011622819	0.0050562983	0.0033843874	0.13130258	0.018416585	0.0039530518	0.010720074	0.034279794	0.0079145795	0.0032649352	0.044348814	0.0071122064	0.0089479145
55x61	0.023278046	0.018794471	0.058656164	0.01471735	0.010684562	0.011633203	0.0027431461	0.006839201	0.11682776	0.01042216	0.0032464683	0.0071013467	0.14835761	0.008348712	0.03213406	0.018060368	0.043472882	0.0035664926	0.050897747	0.008279379	0.008112617	0.0069771204	0.03197616	0.03873737	0.047910303	0.017980978	0.0130836135	0.014235235	0.014506271	0.03432412	0.008116183	0.014526837	0.048137583	0.0050449246	0.00619819	0.003820668	0.015998553	0.036180563	0.027431224	0.00864036
38x44	0.0017730169	0.0036954465	0.02428728	0.0016170098	0.009283665	0.081226826	0.073135525	0.008305697	0.47916657	0.0028952651	0.005876871	0.0025666398	0.00251155	0.005771829	0.004462704	0.054818127	0.0013817813	0.0080350125	0.0023620417	0.0020617878	0.0042640558	0.0046538045	0.031120718	0.0018180504	0.0066703595	0.007060266	0.0077857594	0.0031566129	0.008946777	0.007129654	0.005050111	0.005214734	0.0020692078	0.010500584	0.03373727	0.03272954	0.029617853	0.006617775	0.0073480187	0.009274199
60x92	0.0071014985	0.006533982	0.013489008	0.005336622	0.026675794	0.0050389892	0.043529037	0.05696169	0.123221226	0.022055898	0.0039733266	0.006971198	0.124371916	0.02806978	0.009864201	0.0071101193	0.011295549	0.004357822	0.030373786	0.007867979	0.004406129	0.0066326507	0.0062894356	0.033951942	0.048470717	0.0054993727	0.0034108206	0.01584437	0.008722797	0.024284117	0.012220788	0.21811563	0.0070907664	0.009523219	0.00600161	0.016209776	0.0068409014	0.009193258	0.0074999616	0.0055924114
12x92	0.0056359624	0.023218121	0.006767941	0.008533998	0.005916006	0.0063298643	0.013294836	0.01361495	0.16363661	0.008820279	0.10454001	0.0053473874	0.005440284	0.010552659	0.0012820555	0.040814634	0.019655306	0.030584775	0.049554	0.0037389642	0.053248767	0.011431471	0.010971985	0.034803446	0.013653886	0.004830299	0.008704908	0.0072422423	0.004986184	0.0023545183	0.093014136	0.01389092	0.032597695	0.07890123	0.009639503	0.00890826	0.0036857496	0.008732618	0.007906468	0.06321714
11x27	0.05306315	0.0025845224	0.005161487	0.008914415	0.035294574	0.058983244	0.07813014	0.0036503114	0.009352	0.0064774286	0.030344065	0.011783207	0.04141377	0.082874455	0.004757013	0.007949056	0.061896853	0.016926559	0.008430486	0.07037547	0.024013573	0.011519679	0.009097859	0.013192027	0.02185508	0.09670611	0.010260566	0.028065538	0.076135315	0.0073132534	0.00817867	0.016321927	0.0057662674	0.006576753	0.012257887	0.017078513	0.0051985146	0.0102820145	0.0151504865	0.0066678245
35x93	0.0053019924	0.0031399443	0.013843736	0.0030724846	0.07099039	0.01098248	0.01802019	0.027799366	0.0062251054	0.11083298	0.011307934	0.010702875	0.04922511	0.077541225	0.003800237	0.008515024	0.050324157	0.0073562027	0.0146583915	0.0030968837	0.007027752	0.004885964	0.0034600708	0.06840236	0.1966905	0.004689083	0.0023204566	0.006544195	0.006150523	0.006177115	0.0114373155	0.017671222	0.0052835336	0.003008522	0.042606924	0.006702762	0.01765011	0.05117128	0.024107728	0.007275883
53x41	0.0087188	0.15448228	0.06582524	0.035224	0.004036213	0.0027755455	0.0018939277	0.0021602204	0.0065547717	0.007938178	0.060539734	0.0068699443	0.005833331	0.002355266	0.005487416	0.004926272	0.004596828	0.004402591	0.005782621	0.0052192924	0.0022488597	0.015687095	0.09272194	0.005589985	0.0018092935	0.031935368	0.038821705	0.016108781	0.030114954	0.032098543	0.007464155	0.012369064	0.19538462	0.010148777	0.005872687	0.010818556	0.005681318	0.0013245712	0.0018476313	0.086329624
16x66	0.00948439	0.0043584486	0.010014909	0.0033628866	0.040698685	0.0035206468	0.014410161	0.0042240615	0.009348762	0.049221125	0.0031033983	0.00553556	0.011947813	0.01706594	0.045294188	0.06700548	0.026824193	0.026487095	0.0052436427	0.008629639	0.07324803	0.0070204525	0.0029107647	0.10021067	0.12828782	0.007062379	0.0027007102	0.008104727	0.0073560188	0.051313434	0.1080111	0.014337937	0.004618738	0.0040865494	0.050190136	0.0093602305	0.0013852052	0.03429444	0.014423085	0.0052965605
20x66	0.14972009	0.007025177	0.014320455	0.0050295144	0.030565515	0.008945905	0.014201372	0.021095352	0.009731526	0.0587851	0.0096765505	0.007831142	0.0149434535	0.011348072	0.04444917	0.0076344516	0.13699175	0.0057605584	0.007880585	0.023021381	0.0118727	0.0058220685	0.011788425	0.05552036	0.013141633	0.05950367	0.014914734	0.0034069163	0.07154865	0.024930043	0.009320402	0.010834532	0.009285615	0.0069932924	0.013825736	0.019026207	0.038260106	0.012627653	0.01128813	0.0071319942
7x49	0.0058831857	0.0073277643	0.0265823	0.01973655	0.0076165595	0.103401236	0.13447909	0.025225963	0.011580634	0.005929557	0.008367918	0.008494433	0.007101459	0.049014173	0.0121700205	0.003037105	0.015007725	0.07111592	0.03308321	0.007237064	0.012071844	0.01350567	0.0052879355	0.11465455	0.040363383	0.005844987	0.023889594	0.0050370516	0.008305	0.0029390894	0.011497371	0.004062135	0.00825439	0.04366151	0.04508968	0.033702433	0.040224098	0.010575841	0.0063656718	0.0022759472
18x18	0.023213202	0.0015042592	0.0027615922	0.0022342429	0.009732822	0.00687024	0.0031306173	0.004448949	0.004672144	0.003944222	0.0035786547	0.0017433261	0.009810338	0.001991823	0.02159175	0.0056077708	0.0033428045	0.0014610166	0.0025481628	0.0077506513	0.0063671265	0.0019053277	0.00652472	0.0027084867	0.0025539068	0.274934	0.05038027	0.008641846	0.4603773	0.035362497	0.004405783	0.004467354	0.0013997597	0.001206945	0.0018460553	0.004866513	0.0055924268	0.0011869714	0.001739052	0.0015950153
29x27	0.102774866	0.052829754	0.005175978	0.031974856	0.08793738	0.004023901	0.0067142025	0.0824673	0.004727453	0.0029733349	0.0117631005	0.020222832	0.016685918	0.008776905	0.010993036	0.0046938793	0.003663844	0.03242261	0.02960569	0.021428892	0.027735548	0.02655896	0.07223783	0.0029318961	0.0024768566	0.029134141	0.011260119	0.052611317	0.023610055	0.0068626977	0.0066951127	0.0072346306	0.033461194	0.010482334	0.00563649	0.0034427943	0.014699243	0.0104044005	0.027855726	0.08281289
14x20	0.08175807	0.052382093	0.056171697	0.06554768	0.00905499	0.0034903395	0.0049547115	0.0058179316	0.0069748396	0.0031288485	0.010123777	0.019296454	0.0055490634	0.010232055	0.08303039	0.007412981	0.0046913573	0.054513883	0.0103663895	0.027975593	0.011054103	0.023519542	0.011505583	0.0068998663	0.010908479	0.010851015	0.016475718	0.003837038	0.02887212	0.01029114	0.010133201	0.006737573	0.27754477	0.009691921	0.0067078746	0.007143773	0.010127815	0.009163368	0.0016053135	0.004456657
